Join_ID,GPS_UniqueKey_,Point_Count
1,pdibas2402004975,1
1,pdibas2402004976,1
1,pdibas2402004994,1
1,pdibas2403000141,1
1,pdibas2403002470,1
1,pdibas2403002481,1
1,pdibas2403003636,1
1,pdibas2403003639,1
1,pdibas2403003649,1
1,pdibas2403003651,1
1,pdibas2403003789,1
1,pdibas2403003790,1
1,pdibas2403004815,1
1,pdibas2403005366,1
1,pdibas2403005560,1
1,pdibas2403005561,1
1,pdibas2403005841,1
1,pdibas2403005854,1
1,pdibas2403005857,1
1,pdibas2403005858,1
1,pdibas2403005859,1
1,pdibas2403005860,1
1,pdibas2403005861,1
1,pdibas2403005862,1
1,pdibas2403006014,1
1,pdibas2403006090,1
1,pdibas2403006097,1
1,pdibas2403006098,1
1,pdibas2403006106,1
1,pdibas2403006108,1
1,pdibas2403006110,1
1,pdibas2403006113,1
1,pdibas2403006115,1
1,pdibas2403006124,1
1,pdibas2403006127,1
1,pdibas2403006128,1
1,pdibas2403006133,1
1,pdibas2403006137,1
1,pdibas2403006139,1
1,pdibas2403006145,1
1,pdibas2403006156,1
1,pdibas2403006164,1
1,pdibas2403006271,1
1,pdibas2403006564,1
1,pdicag2401000115,1
1,pdicag2401000180,1
1,pdicag2401000182,1
1,pdicag2401000184,1
1,pdicag2402000011,1
1,pdicag2402000013,1
1,pdicag2402000093,1
1,pdicag2402000098,1
1,pdicag2402000104,1
1,pdicag2402000106,1
1,pdicag2402000108,1
1,pdicag2402000112,1
1,pdicag2402000114,1
1,pdicag2402000116,1
1,pdicag2402000118,1
1,pdicag2402000120,1
1,pdicag2402000122,1
1,pdicag2402000124,1
1,pdicag2402000126,1
1,pdicag2402000128,1
1,pdicag2402000241,1
1,pdicag2402000243,1
1,pdicag2402000249,1
1,pdicag2402000252,1
1,pdicag2402000256,1
1,pdicag2402000262,1
1,pdicag2402000367,1
1,pdicag2402000380,1
1,pdicag2402000382,1
1,pdicag2402000398,1
1,pdicag2402000400,1
1,pdicag2402000402,1
1,pdicag2402000406,1
1,pdicag2402000408,1
1,pdicag2402000535,1
1,pdicag2402000538,1
1,pdicag2402000540,1
1,pdicag2402000542,1
1,pdicag2402000544,1
1,pdicag2402000546,1
1,pdicag2402000557,1
1,pdicag2402000559,1
1,pdicag2402000561,1
1,pdicag2402000563,1
1,pdicag2402000566,1
1,pdicag2402000573,1
1,pdicag2402000575,1
1,pdicag2402000581,1
1,pdicag2402000606,1
1,pdicag2402000608,1
1,pdicag2402000948,1
1,pdicag2402000950,1
1,pdicag2402000956,1
1,pdicag2402000960,1
1,pdicag2402000966,1
1,pdicag2402000968,1
1,pdicag2402000971,1
1,pdicag2402000976,1
1,pdicag2402000979,1
1,pdicag2402000981,1
1,pdicag2402000984,1
1,pdicag2402001000,1
1,pdicag2402001002,1
1,pdicag2402001004,1
1,pdicag2402001006,1
1,pdicag2402001008,1
1,pdicag2402001010,1
1,pdicag2402001012,1
1,pdicag2402001014,1
1,pdicag2402001016,1
1,pdicag2402001018,1
1,pdicag2402001022,1
1,pdicag2402001024,1
1,pdicag2402001026,1
1,pdicag2402001028,1
1,pdicag2402001030,1
1,pdicag2402001032,1
1,pdicag2402001034,1
1,pdicag2402001037,1
1,pdicag2402001039,1
1,pdicag2402001041,1
1,pdicag2402001043,1
1,pdicag2402001045,1
1,pdicag2402001047,1
1,pdicag2402001049,1
1,pdicag2402001051,1
1,pdicag2402001053,1
1,pdicag2402001055,1
1,pdicag2402001057,1
1,pdicag2402001059,1
1,pdicag2402001061,1
1,pdicag2402001063,1
1,pdicag2402001065,1
1,pdicag2402001067,1
1,pdicag2402001069,1
1,pdicag2402001071,1
1,pdicag2402001073,1
1,pdicag2402001075,1
1,pdicag2402001077,1
1,pdicag2402001440,1
1,pdicag2402001446,1
1,pdicag2402001448,1
1,pdicag2402001530,1
1,pdicag2402001531,1
1,pdicag2402001532,1
1,pdicag2402001533,1
1,pdicag2402001534,1
1,pdicag2402001535,1
1,pdicag2402001536,1
1,pdicag2402001537,1
1,pdicag2402001538,1
1,pdicag2402001539,1
1,pdicag2402001540,1
1,pdicag2402001739,1
1,pdicag2402001743,1
1,pdicag2402001745,1
1,pdicag2402001747,1
1,pdicag2402001749,1
1,pdicag2402001750,1
1,pdicag2402001751,1
1,pdicag2402001752,1
1,pdicag2402001753,1
1,pdicag2402001766,1
1,pdicag2402001772,1
1,pdicag2402001780,1
1,pdicag2402001782,1
1,pdicag2402001788,1
1,pdicag2403000065,1
1,pdicag2403000066,1
1,pdicag2403000067,1
1,pdicag2403000072,1
1,pdicag2403000073,1
1,pdicag2403000074,1
1,pdicag2403000076,1
1,pdicag2403000077,1
1,pdicag2403000079,1
1,pdicag2403000080,1
1,pdicag2403000081,1
1,pdicag2403000082,1
1,pdicag2403000085,1
1,pdicag2403000087,1
1,pdicag2403000088,1
1,pdicag2403000089,1
1,pdicag2403000090,1
1,pdicag2403000091,1
1,pdicag2403000092,1
1,pdicag2403000098,1
1,pdicag2403000099,1
1,pdicag2403000100,1
1,pdicag2403000101,1
1,pdicag2403000102,1
1,pdicag2403000103,1
1,pdicag2403000104,1
1,pdicag2403000105,1
1,pdicag2403000106,1
1,pdicag2403000107,1
1,pdicag2403000109,1
1,pdicag2403000110,1
1,pdicag2403000111,1
1,pdicag2403000378,1
1,pdicag2403000381,1
1,pdicag2403000534,1
1,pdicag2403000535,1
1,pdicag2403000536,1
1,pdicag2403000537,1
1,pdicag2403000545,1
1,pdicag2403000550,1
1,pdicag2403000552,1
1,pdicag2403000553,1
1,pdicag2403000555,1
1,pdicag2403000556,1
1,pdicag2403000557,1
1,pdicag2403000559,1
1,pdicag2403000560,1
1,pdicag2403000561,1
1,pdicag2403000562,1
1,pdicag2403000563,1
1,pdicag2403000564,1
1,pdicag2403000675,1
1,pdicag2403000676,1
1,pdicag2403000677,1
1,pdicag2403000678,1
1,pdicag2403000679,1
1,pdicag2403000736,1
1,pdicag2403000737,1
1,pdicag2403000741,1
1,pdicag2403000742,1
1,pdicag2403000743,1
1,pdicag2403001193,1
1,pdicag2403001197,1
1,pdicag2403001253,1
1,pdicag2403001255,1
1,pdicag2403001256,1
1,pdicag2403001257,1
1,pdicag2404000092,1
1,pdicag2404000094,1
1,pdicag2404000250,1
1,pdicag2404000254,1
1,pdicag2404000255,1
1,pdicag2404000257,1
1,pdicag2404000258,1
1,pdicag2404000259,1
1,pdicag2404000261,1
1,pdicag2404000262,1
1,pdicag2404000263,1
1,pdicag2404000264,1
1,pdicag2404000267,1
1,pdicag2404000269,1
1,pdicag2404000271,1
1,pdicag2404000272,1
1,pdicag2404000273,1
1,pdicag2404000326,1
1,pdicag2404000330,1
1,pdicag2404000331,1
1,pdicag2404000332,1
1,pdicag2404000333,1
1,pdicag2404000334,1
1,pdicag2404000337,1
1,pdicag2404000338,1
1,pdicag2404000373,1
1,pdicag2404000374,1
1,pdicag2404000376,1
1,pdicag2404000377,1
1,pdicag2404000381,1
1,pdicag2404000382,1
1,pdicag2404000403,1
1,pdicag2404000406,1
1,pdicag2404000407,1
1,pdicag2404000408,1
1,pdicag2404000409,1
1,pdicag2404000410,1
1,pdicag2404000411,1
1,pdicag2404000412,1
1,pdicag2404000413,1
1,pdicag2404000441,1
1,pdicag2404000480,1
1,pdicag2404000482,1
1,pdicag2404000483,1
1,pdicag2404000484,1
1,pdicag2404000485,1
1,pdicag2404000486,1
1,pdicag2404000540,1
1,pdicag2404000541,1
1,pdicag2404000542,1
1,pdicag2404000543,1
1,pdicag2404000544,1
1,pdicag2404000548,1
1,pdicag2404000606,1
1,pdicag2404000607,1
1,pdicag2404000608,1
1,pdicag2404000610,1
1,pdicag2404000712,1
1,pdicag2404000955,1
1,pdicag2404001408,1
1,pdicag2404001423,1
1,pdicag2404001424,1
1,pdicag2404001558,1
1,pdicag2404001559,1
1,pdicag2404001560,1
1,pdicag2404001561,1
1,pdicag2404001562,1
1,pdicag2404001563,1
1,pdicag2404001564,1
1,pdicag2404001565,1
1,pdicag2404001566,1
1,pdicag2404001567,1
1,pdicag2404001568,1
1,pdicag2404001701,1
1,pdicag2404001822,1
1,pdicag2404002078,1
1,pdicag2404002079,1
1,pdicag2404002081,1
1,pdicag2404002082,1
1,pdicag2404002084,1
1,pdicag2404002085,1
1,pdicag2404002086,1
1,pdicag2404002087,1
1,pdicag2404002088,1
1,pdicag2404002089,1
1,pdicag2404002090,1
1,pdicag2404002091,1
1,pdicag2404002092,1
1,pdicag2404002096,1
1,pdicag2404002098,1
1,pdicag2404002100,1
1,pdicag2404002102,1
1,pdicag2404002103,1
1,pdicag2404002105,1
1,pdicag2404002128,1
1,pdicag2404002130,1
1,pdicag2404002132,1
1,pdicag2404002134,1
1,pdicag2404002136,1
1,pdicag2404002143,1
1,pdicag2404002145,1
1,pdicag2404002156,1
1,pdicag2404002157,1
1,pdicag2404002159,1
1,pdicag2404002160,1
1,pdicag2404002161,1
1,pdicag2404002242,1
1,pdicag2404002243,1
1,pdicag2404002244,1
1,pdicag2404002246,1
1,pdicag2404002247,1
1,pdicag2404002248,1
1,pdicag2404002251,1
1,pdicag2404002254,1
1,pdicag2404002256,1
1,pdicag2404002260,1
1,pdicag2404002261,1
1,pdicag2404002396,1
1,pdicag2404002397,1
1,pdicag2404002398,1
1,pdicag2404002399,1
1,pdicag2404002400,1
1,pdicag2404002401,1
1,pdicag2404002402,1
1,pdicag2404002403,1
1,pdicag2404002554,1
1,pdicag2404002557,1
1,pdicag2404002591,1
1,pdicag2404002596,1
1,pdicag2404002614,1
1,pdicag2405000263,1
1,pdicag2405000277,1
1,pdicag2405000651,1
1,pdicag2405000652,1
1,pdicag2405000656,1
1,pdicag2405000684,1
1,pdicag2405000685,1
1,pdicag2405000686,1
1,pdicag2405000687,1
1,pdicag2405000689,1
1,pdicag2405000690,1
1,pdicag2405000691,1
1,pdicag2405000692,1
1,pdicag2405000693,1
1,pdicag2405000695,1
1,pdicag2405000696,1
1,pdicag2405000698,1
1,pdicag2405000699,1
1,pdicag2405000700,1
1,pdicag2405000701,1
1,pdicag2405000702,1
1,pdicag2405000703,1
1,pdicag2405000743,1
1,pdicag2405000745,1
1,pdicag2405000749,1
1,pdicag2405000807,1
1,pdicag2405000808,1
1,pdicag2405000811,1
1,pdicag2405000813,1
1,pdicag2405000825,1
1,pdicag2405000826,1
1,pdicag2405000828,1
1,pdicag2405001072,1
1,pdicag2405001073,1
1,pdicag2405001095,1
1,pdicag2405001096,1
1,pdicag2405001097,1
1,pdicag2405001098,1
1,pdicag2405001099,1
1,pdicag2405001100,1
1,pdicag2405001102,1
1,pdicag2405001103,1
1,pdicag2405001105,1
1,pdicag2405001106,1
1,pdicag2405001108,1
1,pdicag2405001109,1
1,pdicag2405001111,1
1,pdicag2405001112,1
1,pdicag2405001113,1
1,pdicag2405001116,1
1,pdicag2405001117,1
1,pdicag2405001118,1
1,pdicag2405001122,1
1,pdicag2405001126,1
1,pdicag2405001128,1
1,pdicag2405001129,1
1,pdicag2405001130,1
1,pdicag2405001131,1
1,pdicag2405001142,1
1,pdicag2405001143,1
1,pdicag2405001145,1
1,pdicag2405001147,1
1,pdicag2405001148,1
1,pdicag2405001149,1
1,pdicag2405001150,1
1,pdicag2405001156,1
1,pdicag2405001157,1
1,pdicag2405001162,1
1,pdicag2405001164,1
1,pdicag2405001165,1
1,pdicag2405001262,1
1,pdicag2405001274,1
1,pdicag2405001276,1
1,pdicag2405001277,1
1,pdicag2405001279,1
1,pdicag2405001280,1
1,pdicag2405001281,1
1,pdicag2405001282,1
1,pdicag2405001283,1
1,pdicag2405001284,1
1,pdicag2405001285,1
1,pdicag2405001288,1
1,pdicag2405001299,1
1,pdicag2405001306,1
1,pdicag2405001308,1
1,pdicag2405001315,1
1,pdicag2405001317,1
1,pdicag2405001320,1
1,pdicag2405001322,1
1,pdicag2405001325,1
1,pdicag2405001332,1
1,pdicag2405001335,1
1,pdicag2405001336,1
1,pdicag2405001341,1
1,pdicag2405001342,1
1,pdicag2405001343,1
1,pdicag2405001344,1
1,pdicag2405001345,1
1,pdicag2405001346,1
1,pdicag2405001348,1
1,pdicag2405001350,1
1,pdicag2405001351,1
1,pdicag2405001352,1
1,pdicag2405001353,1
1,pdicag2405001356,1
1,pdicag2405001359,1
1,pdicag2405001360,1
1,pdicag2405001361,1
1,pdicag2405001362,1
1,pdicag2405001365,1
1,pdicag2405001369,1
1,pdicag2405001370,1
1,pdicag2405001563,1
1,pdicag2405001564,1
1,pdicag2405001615,1
1,pdicag2405001617,1
1,pdicag2405001618,1
1,pdicag2405001619,1
1,pdicag2405001620,1
1,pdicag2405001621,1
1,pdicag2405001733,1
1,pdicag2405001755,1
1,pdicag2405001756,1
1,pdicag2405001761,1
1,pdicag2405001762,1
1,pdicag2405001763,1
1,pdicag2405001807,1
1,pdicag2405001808,1
1,pdicag2405001809,1
1,pdicag2405001810,1
1,pdicag2405001811,1
1,pdicag2405001828,1
1,pdicag2405001829,1
1,pdicag2405001840,1
1,pdicag2405002015,1
1,pdicag2405002020,1
1,pdicag2405002021,1
1,pdicag2405002022,1
1,pdicag2405002023,1
1,pdicag2405002024,1
1,pdicag2405002025,1
1,pdicag2405002026,1
1,pdicag2405002027,1
1,pdicag2405002028,1
1,pdicag2405002029,1
1,pdicag2405002054,1
1,pdicag2405002055,1
1,pdicag2405002058,1
1,pdicag2405002061,1
1,pdicag2405002062,1
1,pdicag2405002063,1
1,pdicag2405002064,1
1,pdicag2405002065,1
1,pdicag2405002066,1
1,pdicag2405002068,1
1,pdicag2405002069,1
1,pdicag2405002070,1
1,pdicag2405002071,1
1,pdicag2405002560,1
1,pdicag2405002561,1
1,pdicag2405002579,1
1,pdicag2405002581,1
1,pdicag2405002582,1
1,pdicag2405002583,1
1,pdicag2405002584,1
1,pdidin2401000104,1
1,pdidin2401000108,1
1,pdidin2401000169,1
1,pdidin2401000218,1
1,pdidin2401000236,1
1,pdidin2401000272,1
1,pdidin2401000275,1
1,pdidin2401000277,1
1,pdidin2401000279,1
1,pdidin2401000281,1
1,pdidin2402000015,1
1,pdidin2402000021,1
1,pdidin2402000023,1
1,pdidin2402000025,1
1,pdidin2402000027,1
1,pdidin2402000029,1
1,pdidin2402000031,1
1,pdidin2402000048,1
1,pdidin2402000065,1
1,pdidin2402000067,1
1,pdidin2402000069,1
1,pdidin2402000077,1
1,pdidin2402000083,1
1,pdidin2402000085,1
1,pdidin2402000087,1
1,pdidin2402000089,1
1,pdidin2402000091,1
1,pdidin2402000093,1
1,pdidin2402000117,1
1,pdidin2402000119,1
1,pdidin2402000121,1
1,pdidin2402000123,1
1,pdidin2402000176,1
1,pdidin2402000180,1
1,pdidin2402000203,1
1,pdidin2402000221,1
1,pdidin2402000226,1
1,pdidin2402000255,1
1,pdidin2402000263,1
1,pdidin2402000265,1
1,pdidin2402000267,1
1,pdidin2402000272,1
1,pdidin2402000332,1
1,pdidin2402000340,1
1,pdidin2402000342,1
1,pdidin2402000344,1
1,pdidin2402000348,1
1,pdidin2402000350,1
1,pdidin2402000356,1
1,pdidin2402000864,1
1,pdidin2402000866,1
1,pdidin2402001119,1
1,pdidin2402001120,1
1,pdidin2402001127,1
1,pdidin2402001128,1
1,pdidin2402001137,1
1,pdidin2402001138,1
1,pdidin2402001139,1
1,pdidin2402001140,1
1,pdidin2402001141,1
1,pdidin2402001145,1
1,pdidin2402001147,1
1,pdidin2402001153,1
1,pdidin2402001154,1
1,pdidin2402001179,1
1,pdidin2402001180,1
1,pdidin2402001181,1
1,pdidin2402001182,1
1,pdidin2402001184,1
1,pdidin2402001305,1
1,pdidin2402001307,1
1,pdidin2402001309,1
1,pdidin2402001343,1
1,pdidin2403000640,1
1,pdidin2403000641,1
1,pdidin2403000643,1
1,pdidin2403000644,1
1,pdidin2403000645,1
1,pdidin2403000932,1
1,pdidin2403000933,1
1,pdidin2403001300,1
1,pdidin2403002100,1
1,pdidin2403002101,1
1,pdidin2403002102,1
1,pdidin2403002150,1
1,pdidin2404000025,1
1,pdidin2404000131,1
1,pdidin2404000132,1
1,pdidin2404000133,1
1,pdidin2404000135,1
1,pdidin2404000151,1
1,pdidin2404000152,1
1,pdidin2404000161,1
1,pdidin2404000162,1
1,pdidin2404000325,1
1,pdidin2404000331,1
1,pdidin2404000332,1
1,pdidin2404000333,1
1,pdidin2404000334,1
1,pdidin2404000335,1
1,pdidin2404000336,1
1,pdidin2404000650,1
1,pdidin2404000651,1
1,pdidin2404000652,1
1,pdidin2404000653,1
1,pdidin2404000654,1
1,pdidin2404000655,1
1,pdidin2404000656,1
1,pdidin2404000657,1
1,pdidin2404000658,1
1,pdidin2404000670,1
1,pdidin2404000671,1
1,pdidin2404000715,1
1,pdidin2404000716,1
1,pdidin2404000717,1
1,pdidin2404000718,1
1,pdidin2404000754,1
1,pdidin2404000755,1
1,pdidin2405000001,1
1,pdidin2405000003,1
1,pdidin2405000009,1
1,pdidin2405000236,1
1,pdidin2405000238,1
1,pdidin2405000242,1
1,pdidin2405000244,1
1,pdidin2405000254,1
1,pdidin2405000255,1
1,pdidin2405000256,1
1,pdidin2405000291,1
1,pdidin2405000292,1
1,pdidin2405000294,1
1,pdidin2405000295,1
1,pdidin2405000296,1
1,pdidin2405000297,1
1,pdidin2405000298,1
1,pdidin2405000299,1
1,pdidin2405000300,1
1,pdidin2405000301,1
1,pdidin2405000303,1
1,pdidin2405000304,1
1,pdidin2405000384,1
1,pdidin2405000385,1
1,pdidin2405000386,1
1,pdidin2405000388,1
1,pdidin2405000389,1
1,pdidin2405000390,1
1,pdidin2405000399,1
1,pdidin2405000463,1
1,pdidin2405000464,1
1,pdidin2405000465,1
1,pdidin2405000467,1
1,pdidin2405000470,1
1,pdidin2405000471,1
1,pdidin2405000488,1
1,pdidin2405000490,1
1,pdidin2405000503,1
1,pdidin2405000514,1
1,pdidin2405000515,1
1,pdidin2405000566,1
1,pdidin2405000567,1
1,pdidin2405000570,1
1,pdidin2411000003,1
1,pdidin2411000004,1
1,pdidin2411000007,1
1,pdilib2401000135,1
1,pdilib2401000205,1
1,pdilib2402000191,1
1,pdilib2402000193,1
1,pdilib2402000195,1
1,pdilib2402000197,1
1,pdilib2402000199,1
1,pdilib2402000204,1
1,pdilib2402000206,1
1,pdilib2402000208,1
1,pdilib2402000210,1
1,pdilib2402000544,1
1,pdilib2402000546,1
1,pdilib2402000548,1
1,pdilib2402000651,1
1,pdilib2402000653,1
1,pdilib2402000655,1
1,pdilib2402000657,1
1,pdilib2402000659,1
1,pdilib2402001493,1
1,pdilib2402001495,1
1,pdilib2402001497,1
1,pdilib2402001502,1
1,pdilib2402001504,1
1,pdilib2402001506,1
1,pdilib2402001509,1
1,pdilib2402001523,1
1,pdilib2402001530,1
1,pdilib2402001532,1
1,pdilib2402001615,1
1,pdilib2402001617,1
1,pdilib2402001619,1
1,pdilib2402001676,1
1,pdilib2402001678,1
1,pdilib2402001680,1
1,pdilib2402001682,1
1,pdilib2402001684,1
1,pdilib2402001688,1
1,pdilib2402001690,1
1,pdilib2402001692,1
1,pdilib2402001694,1
1,pdilib2402001699,1
1,pdilib2402001745,1
1,pdilib2402001749,1
1,pdilib2402001751,1
1,pdilib2402001753,1
1,pdilib2402001755,1
1,pdilib2402001757,1
1,pdilib2402001759,1
1,pdilib2402001763,1
1,pdilib2402001765,1
1,pdilib2402001767,1
1,pdilib2402001769,1
1,pdilib2402001824,1
1,pdilib2402001826,1
1,pdilib2402001828,1
1,pdilib2402001830,1
1,pdilib2402001832,1
1,pdilib2402001836,1
1,pdilib2402001838,1
1,pdilib2402001840,1
1,pdilib2402001842,1
1,pdilib2402001844,1
1,pdilib2402001890,1
1,pdilib2402002010,1
1,pdilib2402002012,1
1,pdilib2402002014,1
1,pdilib2402002016,1
1,pdilib2402002018,1
1,pdilib2402002020,1
1,pdilib2402002022,1
1,pdilib2402002024,1
1,pdilib2402002026,1
1,pdilib2402002028,1
1,pdilib2402002030,1
1,pdilib2402002037,1
1,pdilib2402002039,1
1,pdilib2402002041,1
1,pdilib2402002043,1
1,pdilib2402002107,1
1,pdilib2402002362,1
1,pdilib2402002849,1
1,pdilib2402003079,1
1,pdilib2402003314,1
1,pdilib2402003316,1
1,pdilib2402003318,1
1,pdilib2402003320,1
1,pdilib2402003322,1
1,pdilib2402003393,1
1,pdilib2402003396,1
1,pdilib2402003398,1
1,pdilib2402003425,1
1,pdilib2402003535,1
1,pdilib2402003609,1
1,pdilib2402003610,1
1,pdilib2402003612,1
1,pdilib2402003995,1
1,pdilib2402003997,1
1,pdilib2402004002,1
1,pdilib2402004005,1
1,pdilib2402004179,1
1,pdilib2402004181,1
1,pdilib2402004187,1
1,pdilib2402004188,1
1,pdilib2402004189,1
1,pdilib2402004190,1
1,pdilib2402004558,1
1,pdilib2402004559,1
1,pdilib2402004811,1
1,pdilib2402004812,1
1,pdilib2402004813,1
1,pdilib2402004904,1
1,pdilib2402004907,1
1,pdilib2402004991,1
1,pdilib2402005209,1
1,pdilib2402005210,1
1,pdilib2402005211,1
1,pdilib2402005212,1
1,pdilib2402005213,1
1,pdilib2402005215,1
1,pdilib2402005239,1
1,pdilib2402005301,1
1,pdilib2402005395,1
1,pdilib2402005396,1
1,pdilib2402005397,1
1,pdilib2402005398,1
1,pdilib2402005705,1
1,pdilib2402005707,1
1,pdilib2402005801,1
1,pdilib2402005802,1
1,pdilib2402005803,1
1,pdilib2402005804,1
1,pdilib2402005835,1
1,pdilib2402005840,1
1,pdilib2402005841,1
1,pdilib2402005860,1
1,pdilib2402006271,1
1,pdilib2402006293,1
1,pdilib2402006299,1
1,pdilib2402006300,1
1,pdilib2402006556,1
1,pdilib2402006565,1
1,pdilib2402006566,1
1,pdilib2402006567,1
1,pdilib2402006569,1
1,pdilib2402006570,1
1,pdilib2402006571,1
1,pdilib2402006572,1
1,pdilib2402006573,1
1,pdilib2402006574,1
1,pdilib2402006575,1
1,pdilib2403000781,1
1,pdilib2403000946,1
1,pdilib2403001047,1
1,pdilib2403001048,1
1,pdilib2403001052,1
1,pdilib2403001054,1
1,pdilib2403001055,1
1,pdilib2403001059,1
1,pdilib2403001060,1
1,pdilib2403001774,1
1,pdilib2404000004,1
1,pdilib2405000322,1
1,pdilib2405000323,1
1,pdilib2405000324,1
1,pdilib2405000325,1
1,pdilib2405000326,1
1,pdilib2405000352,1
1,pdilib2405000353,1
1,pdilor2401000001,1
1,pdilor2401000010,1
1,pdilor2401000013,1
1,pdilor2401000015,1
1,pdilor2401000017,1
1,pdilor2401000021,1
1,pdilor2401000024,1
1,pdilor2401000026,1
1,pdilor2402000008,1
1,pdilor2402000010,1
1,pdilor2402000012,1
1,pdilor2402000014,1
1,pdilor2402000016,1
1,pdilor2402000018,1
1,pdilor2402000020,1
1,pdilor2402000022,1
1,pdilor2402000024,1
1,pdilor2402000026,1
1,pdilor2402000028,1
1,pdilor2402000030,1
1,pdilor2402000036,1
1,pdilor2402000038,1
1,pdilor2402000040,1
1,pdilor2402000042,1
1,pdilor2402000044,1
1,pdilor2402000047,1
1,pdilor2402000049,1
1,pdilor2402000051,1
1,pdilor2402000053,1
1,pdilor2402000055,1
1,pdilor2402000058,1
1,pdilor2402000060,1
1,pdilor2402000062,1
1,pdilor2402000064,1
1,pdilor2402000066,1
1,pdilor2402000069,1
1,pdilor2402000071,1
1,pdilor2402000073,1
1,pdilor2402000077,1
1,pdilor2402000080,1
1,pdilor2402000082,1
1,pdilor2402000085,1
1,pdilor2402000087,1
1,pdilor2402000089,1
1,pdilor2402000091,1
1,pdilor2402000093,1
1,pdilor2402000095,1
1,pdilor2402000097,1
1,pdilor2402000099,1
1,pdilor2402000103,1
1,pdilor2402000105,1
1,pdilor2402000107,1
1,pdilor2402000109,1
1,pdilor2402000116,1
1,pdilor2402000117,1
1,pdilor2402000118,1
1,pdilor2402000119,1
1,pdilor2402000120,1
1,pdilor2402000146,1
1,pdilor2402000147,1
1,pdilor2402000148,1
1,pdilor2402000149,1
1,pdilor2402000150,1
1,pdilor2402000151,1
1,pdilor2402000152,1
1,pdilor2402000153,1
1,pdilor2402000181,1
1,pdilor2402000183,1
1,pdilor2402000187,1
1,pdilor2402000220,1
1,pdilor2402000246,1
1,pdilor2403000005,1
1,pdilor2403000017,1
1,pdilor2403000036,1
1,pdilor2403000041,1
1,pdilor2403000047,1
1,pdilor2403000048,1
1,pdilor2403000058,1
1,pdilor2403000059,1
1,pdilor2403000060,1
1,pdilor2403000062,1
1,pdilor2403000074,1
1,pdilor2403000075,1
1,pdilor2403000076,1
1,pdilor2403000077,1
1,pdilor2403000078,1
